topology,distance,metric,reach,epsilon,bound_type,sample_prob,actual_sample_prob,n_eff,max_abs_error,eps_observed,eps_predicted,bound_holds,spearman
tree,1000,betweenness,145.47142028808594,0.17452579997304477,hoeffding,0.9,0.9,130.92427825927734,275.777587890625,0.09077603288039006,0.17452579997304477,True,0.9774767149565587
tree,2000,harmonic,873.0828857421875,0.3344797377448995,hoeffding,0.05,0.05,43.654144287109375,0.8308308124542236,0.0009516058853312119,0.3344797377448995,True,0.7740570824197194
tree,2000,betweenness,873.0828857421875,0.3344797377448995,hoeffding,0.05,0.05,43.654144287109375,28452.0,0.6306130590894986,0.3344797377448995,False,0.9081482543041096
tree,2000,harmonic,873.0828857421875,0.23651289072891646,hoeffding,0.1,0.1,87.30828857421875,0.4583166837692261,0.0005249406342212534,0.23651289072891646,True,0.8621861757642021
tree,2000,betweenness,873.0828857421875,0.23651289072891646,hoeffding,0.1,0.1,87.30828857421875,20915.33203125,0.4635695738120041,0.23651289072891646,False,0.8947861802618773
tree,2000,harmonic,873.0828857421875,0.16723986887244974,hoeffding,0.2,0.2,174.6165771484375,0.2622675895690918,0.0003003925444560103,0.16723986887244974,True,0.9244418296527452
tree,2000,betweenness,873.0828857421875,0.16723986887244974,hoeffding,0.2,0.2,174.6165771484375,12381.70703125,0.27442943018861654,0.16723986887244974,False,0.9115537759109001
tree,2000,harmonic,873.0828857421875,0.13655078112915645,hoeffding,0.3,0.3,261.92486572265625,0.17508113384246826,0.00020053208773372744,0.13655078112915645,True,0.9511008880060239
tree,2000,betweenness,873.0828857421875,0.13655078112915645,hoeffding,0.3,0.3,261.92486572265625,8151.3359375,0.1806670494591959,0.13655078112915645,False,0.9405588689481578
tree,2000,harmonic,873.0828857421875,0.11825644536445823,hoeffding,0.4,0.4,349.233154296875,0.12968319654464722,0.0001485348054147305,0.11825644536445823,True,0.9648639212442783
tree,2000,betweenness,873.0828857421875,0.11825644536445823,hoeffding,0.4,0.4,349.233154296875,6543.48046875,0.14503037521055898,0.11825644536445823,False,0.9552782178964561
tree,2000,harmonic,873.0828857421875,0.10577178024496739,hoeffding,0.5,0.5,436.54144287109375,0.1021222472190857,0.00011696741384670934,0.10577178024496739,True,0.9753781935273459
tree,2000,betweenness,873.0828857421875,0.10577178024496739,hoeffding,0.5,0.5,436.54144287109375,5114.41796875,0.11335648674032536,0.10577178024496739,False,0.9620168467373996
tree,2000,harmonic,873.0828857421875,0.09655598331274658,hoeffding,0.6,0.6,523.8497314453125,0.08984756469726562,0.00010290840212826792,0.09655598331274658,True,0.9809363343293984
tree,2000,betweenness,873.0828857421875,0.09655598331274658,hoeffding,0.6,0.6,523.8497314453125,4101.3046875,0.09090173960503568,0.09655598331274658,True,0.9690026725303853
tree,2000,harmonic,873.0828857421875,0.08939347010424384,hoeffding,0.7,0.7,611.1580200195312,0.09220302104949951,0.00010560626322564995,0.08939347010424384,True,0.9844446545235679
tree,2000,betweenness,873.0828857421875,0.08939347010424384,hoeffding,0.7,0.7,611.1580200195312,3632.9765625,0.08052166679595726,0.08939347010424384,True,0.9723970641234294
tree,2000,harmonic,873.0828857421875,0.08361993443622487,hoeffding,0.8,0.8,698.46630859375,0.05675923824310303,6.501013726188587e-05,0.08361993443622487,True,0.9887311585445613
tree,2000,betweenness,873.0828857421875,0.08361993443622487,hoeffding,0.8,0.8,698.46630859375,2784.09375,0.061706940688860325,0.08361993443622487,True,0.9767001561367215
tree,2000,harmonic,873.0828857421875,0.07883763024297215,hoeffding,0.9,0.9,785.7745971679688,0.049193620681762695,5.634473139390923e-05,0.07883763024297215,True,0.992097145713444
tree,2000,betweenness,873.0828857421875,0.07883763024297215,hoeffding,0.9,0.9,785.7745971679688,2101.564453125,0.04657929103960725,0.07883763024297215,True,0.9817334662996933
tree,4000,harmonic,3935.137939453125,0.16925757847691764,hoeffding,0.05,0.05,196.75689697265625,0.8174338340759277,0.0002077268565049408,0.16925757847691764,True,0.9112696973855329
tree,4000,betweenness,3935.137939453125,0.16925757847691764,hoeffding,0.05,0.05,196.75689697265625,145869.25,0.3025893542431597,0.16925757847691764,False,0.9246400823729182
tree,4000,harmonic,3935.137939453125,0.1196831815082427,hoeffding,0.1,0.1,393.5137939453125,0.530555248260498,0.00013482507002898875,0.1196831815082427,True,0.9565846236916566
tree,4000,betweenness,3935.137939453125,0.1196831815082427,hoeffding,0.1,0.1,393.5137939453125,110552.3125,0.22932833924533783,0.1196831815082427,False,0.8973379545529062
tree,4000,harmonic,3935.137939453125,0.08462878923845882,hoeffding,0.2,0.2,787.027587890625,0.2726118564605713,6.927631525375621e-05,0.08462878923845882,True,0.9800914912472812
tree,4000,betweenness,3935.137939453125,0.08462878923845882,hoeffding,0.2,0.2,787.027587890625,68346.9375,0.14177803534756364,0.08462878923845882,False,0.9115826144314338
tree,4000,harmonic,3935.137939453125,0.06909911706125475,hoeffding,0.3,0.3,1180.5413818359375,0.1886354684829712,4.793617692323799e-05,0.06909911706125475,True,0.9867311424484513
tree,4000,betweenness,3935.137939453125,0.06909911706125475,hoeffding,0.3,0.3,1180.5413818359375,53584.8125,0.1111556672267513,0.06909911706125475,False,0.9365232442231815
tree,4000,harmonic,3935.137939453125,0.05984159075412135,hoeffding,0.4,0.4,1574.05517578125,0.16086339950561523,4.0878719369103176e-05,0.05984159075412135,True,0.9915926876332075
tree,4000,betweenness,3935.137939453125,0.05984159075412135,hoeffding,0.4,0.4,1574.05517578125,35063.625,0.0727355467048354,0.05984159075412135,False,0.9551991587813314
tree,4000,harmonic,3935.137939453125,0.053523945923175296,hoeffding,0.5,0.5,1967.5689697265625,0.12185478210449219,3.096582228612464e-05,0.053523945923175296,True,0.993167290372339
tree,4000,betweenness,3935.137939453125,0.053523945923175296,hoeffding,0.5,0.5,1967.5689697265625,31748.0625,0.06585778517642667,0.053523945923175296,False,0.9630763249810981
tree,4000,harmonic,3935.137939453125,0.0488604542480163,hoeffding,0.6,0.6,2361.082763671875,0.11160111427307129,2.8360153059483537e-05,0.0488604542480163,True,0.9944152630495263
tree,4000,betweenness,3935.137939453125,0.0488604542480163,hoeffding,0.6,0.6,2361.082763671875,26857.296875,0.05571244191714896,0.0488604542480163,False,0.9709545472409286
tree,4000,harmonic,3935.137939453125,0.04523599062683064,hoeffding,0.7,0.7,2754.5965576171875,0.08280718326568604,2.1043019212992046e-05,0.04523599062683064,True,0.9960008373791466
tree,4000,betweenness,3935.137939453125,0.04523599062683064,hoeffding,0.7,0.7,2754.5965576171875,19172.96875,0.03977216742381812,0.04523599062683064,True,0.976498162548251
tree,4000,harmonic,3935.137939453125,0.04231439461922941,hoeffding,0.8,0.8,3148.1103515625,0.07500004768371582,1.905906446932296e-05,0.04231439461922941,True,0.9968174751397967
tree,4000,betweenness,3935.137939453125,0.04231439461922941,hoeffding,0.8,0.8,3148.1103515625,16691.671875,0.034624996110523366,0.04231439461922941,True,0.9814415270703623
tree,4000,harmonic,3935.137939453125,0.0398943938360809,hoeffding,0.9,0.9,3541.6241455078125,0.060118675231933594,1.5277399714300338e-05,0.0398943938360809,True,0.998249172274988
tree,4000,betweenness,3935.137939453125,0.0398943938360809,hoeffding,0.9,0.9,3541.6241455078125,13986.125,0.0290126433920385,0.0398943938360809,True,0.9883260185939085
linear,250,harmonic,17.10654067993164,1.8469133529163628,hoeffding,0.05,0.05,0.855327033996582,0.13795341551303864,0.008064366612407921,1.8469133529163628,True,0.7191460361669385
linear,250,betweenness,17.10654067993164,1.8469133529163628,hoeffding,0.05,0.05,0.855327033996582,26.997182846069336,1.3727381551948856,1.8469133529163628,True,0.380535393843925
linear,250,harmonic,17.10654067993164,1.3059649561111433,hoeffding,0.1,0.1,1.710654067993164,0.13795341551303864,0.008064366612407921,1.3059649561111433,True,0.7191460361669385
linear,250,betweenness,17.10654067993164,1.3059649561111433,hoeffding,0.1,0.1,1.710654067993164,26.997182846069336,1.3727381551948856,1.3059649561111433,False,0.380535393843925
linear,250,harmonic,17.10654067993164,0.9234566764581814,hoeffding,0.2,0.2,3.421308135986328,0.13795341551303864,0.008064366612407921,0.9234566764581814,True,0.7191460361669385
linear,250,betweenness,17.10654067993164,0.9234566764581814,hoeffding,0.2,0.2,3.421308135986328,26.997182846069336,1.3727381551948856,0.9234566764581814,False,0.380535393843925
linear,250,harmonic,17.10654067993164,0.7539992189629864,hoeffding,0.3,0.3,5.131962203979492,0.13795341551303864,0.008064366612407921,0.7539992189629864,True,0.7191460361669385
linear,250,betweenness,17.10654067993164,0.7539992189629864,hoeffding,0.3,0.3,5.131962203979492,26.997182846069336,1.3727381551948856,0.7539992189629864,False,0.380535393843925
linear,250,harmonic,17.10654067993164,0.6529824780555716,hoeffding,0.4,0.4,6.842616271972656,0.12381558120250702,0.00723790879284904,0.6529824780555716,True,0.7521870027349686
linear,250,betweenness,17.10654067993164,0.6529824780555716,hoeffding,0.4,0.4,6.842616271972656,22.625932693481445,1.1504711910982033,0.6529824780555716,False,0.4354669270635297
linear,250,harmonic,17.10654067993164,0.5840452836194092,hoeffding,0.5,0.5,8.55327033996582,0.09047618508338928,0.005288981961708393,0.5840452836194092,True,0.7770913254116806
linear,250,betweenness,17.10654067993164,0.5840452836194092,hoeffding,0.5,0.5,8.55327033996582,15.666666030883789,0.7966101629163503,0.5840452836194092,False,0.50669122540728
linear,250,harmonic,17.10654067993164,0.5331579607380882,hoeffding,0.6,0.6,10.263924407958983,0.0793631374835968,0.004639344620780099,0.5331579607380882,True,0.7821491787688917
linear,250,betweenness,17.10654067993164,0.5331579607380882,hoeffding,0.6,0.6,10.263924407958983,14.666555404663086,0.7457570785831865,0.5331579607380882,False,0.5624652337300898
linear,250,harmonic,17.10654067993164,0.49360835640506684,hoeffding,0.7,0.7,11.974578475952148,0.06258449703454971,0.003658512741151112,0.49360835640506684,True,0.8408470123380608
linear,250,betweenness,17.10654067993164,0.49360835640506684,hoeffding,0.7,0.7,11.974578475952148,12.642827987670898,0.6428556811722475,0.49360835640506684,False,0.667710521391067
linear,250,harmonic,17.10654067993164,0.4617283382290907,hoeffding,0.8,0.8,13.685232543945313,0.05237910896539688,0.0030619346100082575,0.4617283382290907,True,0.8735484355213449
linear,250,betweenness,17.10654067993164,0.4617283382290907,hoeffding,0.8,0.8,13.685232543945313,9.770614624023438,0.49681092914681285,0.4617283382290907,False,0.7464086355980517
linear,250,harmonic,17.10654067993164,0.43532165203704776,hoeffding,0.9,0.9,15.395886611938478,0.04946991056203842,0.002891871097005225,0.43532165203704776,True,0.8834900049334609
linear,250,betweenness,17.10654067993164,0.43532165203704776,hoeffding,0.9,0.9,15.395886611938478,10.777689933776855,0.5480181499422413,0.43532165203704776,False,0.8128874425537264
linear,500,harmonic,78.43534088134766,0.968554806103435,hoeffding,0.05,0.05,3.921767044067383,0.37689992785453796,0.004805230953540317,0.968554806103435,True,0.6494576319824124
linear,500,betweenness,78.43534088134766,0.968554806103435,hoeffding,0.05,0.05,3.921767044067383,601.9605102539062,1.9009444758671155,0.968554806103435,False,0.4183747767394768
linear,500,harmonic,78.43534088134766,0.6848716713465606,hoeffding,0.1,0.1,7.843534088134766,0.364067941904068,0.004641631410193123,0.6848716713465606,True,0.62530944635217
linear,500,betweenness,78.43534088134766,0.6848716713465606,hoeffding,0.1,0.1,7.843534088134766,507.7944030761719,1.6035752328615884,0.6848716713465606,False,0.4223794168458334
linear,500,harmonic,78.43534088134766,0.4842774030517175,hoeffding,0.2,0.2,15.687068176269532,0.21106624603271484,0.002690958484543382,0.4842774030517175,True,0.746681810293017
linear,500,betweenness,78.43534088134766,0.4842774030517175,hoeffding,0.2,0.2,15.687068176269532,269.2291564941406,0.8502047377892404,0.4842774030517175,False,0.5736324527401314
linear,500,harmonic,78.43534088134766,0.39541084381228564,hoeffding,0.3,0.3,23.530602264404298,0.16423699259757996,0.002093915711363172,0.39541084381228564,True,0.7845907206752638
linear,500,betweenness,78.43534088134766,0.39541084381228564,hoeffding,0.3,0.3,23.530602264404298,211.96566772460938,0.6693710937360712,0.39541084381228564,False,0.6523952880210097
linear,500,harmonic,78.43534088134766,0.3424358356732803,hoeffding,0.4,0.4,31.374136352539065,0.12487584352493286,0.0015920864513591859,0.3424358356732803,True,0.8238376079166848
linear,500,betweenness,78.43534088134766,0.3424358356732803,hoeffding,0.4,0.4,31.374136352539065,137.22262573242188,0.43333838002097635,0.3424358356732803,False,0.725240920975336
linear,500,harmonic,78.43534088134766,0.3062839225989609,hoeffding,0.5,0.5,39.21767044067383,0.10700681805610657,0.001364267903392938,0.3062839225989609,True,0.8516814925956074
linear,500,betweenness,78.43534088134766,0.3062839225989609,hoeffding,0.5,0.5,39.21767044067383,115.64869689941406,0.3652095906082653,0.3062839225989609,False,0.7806441357567219
linear,500,harmonic,78.43534088134766,0.279597689014362,hoeffding,0.6,0.6,47.061204528808595,0.09126465022563934,0.0011635654183450176,0.279597689014362,True,0.8745943813602871
linear,500,betweenness,78.43534088134766,0.279597689014362,hoeffding,0.6,0.6,47.061204528808595,110.74908447265625,0.3497369956159351,0.279597689014362,False,0.8265107002352781
linear,500,harmonic,78.43534088134766,0.25885716033945144,hoeffding,0.7,0.7,54.904738616943355,0.06513440608978271,0.0008304216614333862,0.25885716033945144,True,0.9007718763714422
linear,500,betweenness,78.43534088134766,0.25885716033945144,hoeffding,0.7,0.7,54.904738616943355,77.24844360351562,0.2439445771542329,0.25885716033945144,True,0.8700130735285624
linear,500,harmonic,78.43534088134766,0.24213870152585876,hoeffding,0.8,0.8,62.74827270507813,0.0564056932926178,0.000719136203894938,0.24213870152585876,True,0.927101445568842
linear,500,betweenness,78.43534088134766,0.24213870152585876,hoeffding,0.8,0.8,62.74827270507813,63.39349365234375,0.20019172273196123,0.24213870152585876,True,0.9087204156406713
linear,500,harmonic,78.43534088134766,0.2282905571155202,hoeffding,0.9,0.9,70.5918067932129,0.04010343551635742,0.0005112929333350323,0.2282905571155202,True,0.9518857639353887
linear,500,betweenness,78.43534088134766,0.2282905571155202,hoeffding,0.9,0.9,70.5918067932129,61.43772888183594,0.19401556968992167,0.2282905571155202,True,0.9449048630043622
linear,1000,harmonic,327.5615539550781,0.5179453527158766,hoeffding,0.05,0.05,16.378077697753906,0.7688155174255371,0.0023470871600852544,0.5179453527158766,True,0.5748265352744246
linear,1000,betweenness,327.5615539550781,0.5179453527158766,hoeffding,0.05,0.05,16.378077697753906,4735.78515625,1.5391360283309672,0.5179453527158766,False,0.46063544584012694
linear,1000,harmonic,327.5615539550781,0.3662426711894545,hoeffding,0.1,0.1,32.75615539550781,0.4166777729988098,0.0012720594586504896,0.3662426711894545,True,0.7226113011764447
linear,1000,betweenness,327.5615539550781,0.3662426711894545,hoeffding,0.1,0.1,32.75615539550781,2543.493408203125,0.8266385009508429,0.3662426711894545,False,0.6253932588029103
linear,1000,harmonic,327.5615539550781,0.2589726763579383,hoeffding,0.2,0.2,65.51231079101562,0.28084391355514526,0.0008573775223744978,0.2589726763579383,True,0.8034296772785049
linear,1000,betweenness,327.5615539550781,0.2589726763579383,hoeffding,0.2,0.2,65.51231079101562,1666.837158203125,0.5417241363167536,0.2589726763579383,False,0.7417319569177325
linear,1000,harmonic,327.5615539550781,0.2114503047999592,hoeffding,0.3,0.3,98.26846618652344,0.19692260026931763,0.000601177390605259,0.2114503047999592,True,0.8400319516463335
linear,1000,betweenness,327.5615539550781,0.2114503047999592,hoeffding,0.3,0.3,98.26846618652344,1404.6298828125,0.4565064477753721,0.2114503047999592,False,0.802045015092729
linear,1000,harmonic,327.5615539550781,0.18312133559472726,hoeffding,0.4,0.4,131.02462158203124,0.13307839632034302,0.0004062698894711967,0.18312133559472726,True,0.8644113171487675
linear,1000,betweenness,327.5615539550781,0.18312133559472726,hoeffding,0.4,0.4,131.02462158203124,837.03173828125,0.2720363493569681,0.18312133559472726,False,0.8462053835617113
linear,1000,harmonic,327.5615539550781,0.1637887018081448,hoeffding,0.5,0.5,163.78077697753906,0.11541813611984253,0.0003523555640955074,0.1637887018081448,True,0.887815329332828
linear,1000,betweenness,327.5615539550781,0.1637887018081448,hoeffding,0.5,0.5,163.78077697753906,797.271728515625,0.2591142970471622,0.1637887018081448,False,0.8716194188452094
linear,1000,harmonic,327.5615539550781,0.1495179444080135,hoeffding,0.6,0.6,196.53693237304688,0.10731953382492065,0.0003276316543535463,0.1495179444080135,True,0.908032325902455
linear,1000,betweenness,327.5615539550781,0.1495179444080135,hoeffding,0.6,0.6,196.53693237304688,574.606689453125,0.18674788417927152,0.1495179444080135,False,0.8940877778785429
linear,1000,harmonic,327.5615539550781,0.13842671820961389,hoeffding,0.7,0.7,229.29308776855467,0.09150475263595581,0.00027935132048037846,0.13842671820961389,True,0.9241987092288898
linear,1000,betweenness,327.5615539550781,0.13842671820961389,hoeffding,0.7,0.7,229.29308776855467,484.771484375,0.15755133150927447,0.13842671820961389,False,0.914103034281219
linear,1000,harmonic,327.5615539550781,0.12948633817896915,hoeffding,0.8,0.8,262.0492431640625,0.0744057297706604,0.000227150374860123,0.12948633817896915,True,0.9466477446024625
linear,1000,betweenness,327.5615539550781,0.12948633817896915,hoeffding,0.8,0.8,262.0492431640625,577.1895751953125,0.18758732523744887,0.12948633817896915,False,0.9364207544824484
linear,1000,harmonic,327.5615539550781,0.12208089039648484,hoeffding,0.9,0.9,294.80539855957034,0.05089104175567627,0.00015536329322291432,0.12208089039648484,True,0.9662583105051943
linear,1000,betweenness,327.5615539550781,0.12208089039648484,hoeffding,0.9,0.9,294.80539855957034,296.382568359375,0.09632470099053173,0.12208089039648484,True,0.9576932406568237
linear,2000,harmonic,1293.4239501953125,0.2802806300612159,hoeffding,0.05,0.05,64.67119750976563,0.8933677673339844,0.0006906998801120716,0.2802806300612159,True,0.7466786267217139
linear,2000,betweenness,1293.4239501953125,0.2802806300612159,hoeffding,0.05,0.05,64.67119750976563,21901.01953125,0.8526400744078758,0.2802806300612159,False,0.6546720869803656
linear,2000,harmonic,1293.4239501953125,0.19818833415152387,hoeffding,0.1,0.1,129.34239501953127,0.6378180980682373,0.0004931237727366375,0.19818833415152387,True,0.8259058990865024
linear,2000,betweenness,1293.4239501953125,0.19818833415152387,hoeffding,0.1,0.1,129.34239501953127,12852.55078125,0.5003693932521935,0.19818833415152387,False,0.7512383197021575
linear,2000,harmonic,1293.4239501953125,0.14014031503060795,hoeffding,0.2,0.2,258.68479003906253,0.28578126430511475,0.00022094941435247165,0.14014031503060795,True,0.8845308422867209
linear,2000,betweenness,1293.4239501953125,0.14014031503060795,hoeffding,0.2,0.2,258.68479003906253,8556.87109375,0.3331320350481048,0.14014031503060795,False,0.837077598474281
linear,2000,harmonic,1293.4239501953125,0.11442408807262582,hoeffding,0.3,0.3,388.0271850585937,0.21148216724395752,0.00016350568366390835,0.11442408807262582,True,0.9068987757695215
linear,2000,betweenness,1293.4239501953125,0.11442408807262582,hoeffding,0.3,0.3,388.0271850585937,5099.78125,0.19854225773642384,0.11442408807262582,False,0.8825828567131653
linear,2000,harmonic,1293.4239501953125,0.09909416707576194,hoeffding,0.4,0.4,517.3695800781251,0.1624605655670166,0.0001256050388911419,0.09909416707576194,True,0.9204422441721323
linear,2000,betweenness,1293.4239501953125,0.09909416707576194,hoeffding,0.4,0.4,517.3695800781251,4259.173828125,0.1658161294521848,0.09909416707576194,False,0.9114930084883209
linear,2000,harmonic,1293.4239501953125,0.0886325175020501,hoeffding,0.5,0.5,646.7119750976562,0.13340258598327637,0.00010313910297016845,0.0886325175020501,True,0.9330058281753476
linear,2000,betweenness,1293.4239501953125,0.0886325175020501,hoeffding,0.5,0.5,646.7119750976562,3509.279296875,0.13662159227501228,0.0886325175020501,False,0.9286161867059143
linear,2000,harmonic,1293.4239501953125,0.08091004860724046,hoeffding,0.6,0.6,776.0543701171874,0.10967421531677246,8.479370998210695e-05,0.08091004860724046,True,0.9446565511477975
linear,2000,betweenness,1293.4239501953125,0.08091004860724046,hoeffding,0.6,0.6,776.0543701171874,3070.091796875,0.1195233534398435,0.08091004860724046,False,0.945078534176573
linear,2000,harmonic,1293.4239501953125,0.07490814927415736,hoeffding,0.7,0.7,905.3967651367187,0.10428082942962646,8.06238584138477e-05,0.07490814927415736,True,0.958526244026041
linear,2000,betweenness,1293.4239501953125,0.07490814927415736,hoeffding,0.7,0.7,905.3967651367187,2284.7724609375,0.08894967461761943,0.07490814927415736,False,0.9567071382048545
linear,2000,harmonic,1293.4239501953125,0.07007015751530397,hoeffding,0.8,0.8,1034.7391601562501,0.0746760368347168,5.773515854831697e-05,0.07007015751530397,True,0.9699993895658181
linear,2000,betweenness,1293.4239501953125,0.07007015751530397,hoeffding,0.8,0.8,1034.7391601562501,2121.0693359375,0.0825764624262126,0.07007015751530397,False,0.96827330487818
linear,2000,harmonic,1293.4239501953125,0.06606277805050796,hoeffding,0.9,0.9,1164.0815551757812,0.05628490447998047,4.3516207096274355e-05,0.06606277805050796,True,0.9826701730659776
linear,2000,betweenness,1293.4239501953125,0.06606277805050796,hoeffding,0.9,0.9,1164.0815551757812,1653.5302734375,0.06437445404620198,0.06606277805050796,True,0.9782710830551146
linear,4000,harmonic,4942.220703125,0.15255008072925885,hoeffding,0.05,0.05,247.11103515625,0.8624551296234131,0.0001745076113412088,0.15255008072925885,True,0.9196950316070911
linear,4000,betweenness,4942.220703125,0.15255008072925885,hoeffding,0.05,0.05,247.11103515625,121607.3203125,0.5583731087329293,0.15255008072925885,False,0.806914693804446
linear,4000,harmonic,4942.220703125,0.10786919655421419,hoeffding,0.1,0.1,494.2220703125,0.5518887042999268,0.00011166816244182777,0.10786919655421419,True,0.945548044063237
linear,4000,betweenness,4942.220703125,0.10786919655421419,hoeffding,0.1,0.1,494.2220703125,61529.4296875,0.2825190033370226,0.10786919655421419,False,0.8738112284173444
linear,4000,harmonic,4942.220703125,0.07627504036462943,hoeffding,0.2,0.2,988.444140625,0.31896185874938965,6.453816571722664e-05,0.07627504036462943,True,0.9675701948296471
linear,4000,betweenness,4942.220703125,0.07627504036462943,hoeffding,0.2,0.2,988.444140625,39411.734375,0.18096322315938052,0.07627504036462943,False,0.9140327467443081
linear,4000,harmonic,4942.220703125,0.06227830966784422,hoeffding,0.3,0.3,1482.6662109375,0.25560665130615234,5.1718987609058114e-05,0.06227830966784422,True,0.9753999892311888
linear,4000,betweenness,4942.220703125,0.06227830966784422,hoeffding,0.3,0.3,1482.6662109375,29518.3125,0.13553651106545173,0.06227830966784422,False,0.9392287392209466
linear,4000,harmonic,4942.220703125,0.053934598277107094,hoeffding,0.4,0.4,1976.88828125,0.17430567741394043,3.526869556912458e-05,0.053934598277107094,True,0.9770766820482243
linear,4000,betweenness,4942.220703125,0.053934598277107094,hoeffding,0.4,0.4,1976.88828125,22862.546875,0.10497584634988352,0.053934598277107094,False,0.9484360228910188
linear,4000,harmonic,4942.220703125,0.0482405712347018,hoeffding,0.5,0.5,2471.1103515625,0.1516273021697998,3.067999413177255e-05,0.0482405712347018,True,0.9842453376641412
linear,4000,betweenness,4942.220703125,0.0482405712347018,hoeffding,0.5,0.5,2471.1103515625,16551.8125,0.07599942977971834,0.0482405712347018,False,0.9648976170325368
linear,4000,harmonic,4942.220703125,0.04403741508696837,hoeffding,0.6,0.6,2965.332421875,0.13489723205566406,2.729486199804222e-05,0.04403741508696837,True,0.9866692494779137
linear,4000,betweenness,4942.220703125,0.04403741508696837,hoeffding,0.6,0.6,2965.332421875,13229.203125,0.060743310978182474,0.04403741508696837,False,0.9718743839747265
linear,4000,harmonic,4942.220703125,0.04077072402954232,hoeffding,0.7,0.7,3459.5544921875,0.11044824123382568,2.234789740652183e-05,0.04077072402954232,True,0.9905934307841374
linear,4000,betweenness,4942.220703125,0.04077072402954232,hoeffding,0.7,0.7,3459.5544921875,12090.640625,0.055515478632415474,0.04077072402954232,False,0.9801962872029925
linear,4000,harmonic,4942.220703125,0.03813752018231471,hoeffding,0.8,0.8,3953.7765625,0.08543252944946289,1.72862635202518e-05,0.03813752018231471,True,0.9930048230286852
linear,4000,betweenness,4942.220703125,0.03813752018231471,hoeffding,0.8,0.8,3953.7765625,9433.96875,0.04331708358584186,0.03813752018231471,False,0.986496824974438
linear,4000,harmonic,4942.220703125,0.03595639885140473,hoeffding,0.9,0.9,4447.998632812501,0.06891465187072754,1.3944066040424364e-05,0.03595639885140473,True,0.9957815339459761
linear,4000,betweenness,4942.220703125,0.03595639885140473,hoeffding,0.9,0.9,4447.998632812501,8025.1640625,0.03684840513017459,0.03595639885140473,False,0.9919193929548836
